Fecha	Hora	RECORD	batt_volt_Min	logger_temp	SWin_Avg	Ta_Avg	Rh_Avg	WiSp	WiDi	pressure	precip_Tot
1/10/2017	14:00:00	64178	14	7.686	505.5196	3.734472	97.7126	1.492	273.7	741.7	0
1/10/2017	14:30:00	64179	14	6.744	259.0244	2.764454	100.0007	2.751	255	741.4	0
1/10/2017	15:00:00	64180	14.03	5.571	173.2914	2.449452	100.7448	1.155	348.8	741.5	0.33
1/10/2017	15:30:00	64181	14.08	4.579	197.3919	2.113141	101.0426	2.238	243.2	740.9	0.22
1/10/2017	16:00:00	64182	14.12	3.913	136.2399	1.846295	101.3361	2.362	251.4	740.6	0
1/10/2017	16:30:00	64183	14.14	3.334	100.0084	1.637915	101.5224	2.561	245.8	740.6	0
1/10/2017	17:00:00	64184	14.13	2.715	68.46928	1.088542	101.7654	1.964	238.9	740.9	0.2
1/10/2017	17:30:00	64185	13.51	2.352	50.59961	1.22779	101.8222	0.985	245	741.3	0.36
1/10/2017	18:00:00	64186	13.39	2.139	28.41955	1.215332	101.8634	0.701	240.8	741.6	0.45
1/10/2017	18:30:00	64187	13.3	2.011	11.59974	1.201713	101.8984	0.775	252.4	741.8	0.12
1/10/2017	19:00:00	64188	13.22	1.629	0.2018807	0.9525926	102.0028	1.461	245.6	742.3	0.71
1/10/2017	19:30:00	64189	13.17	1.181	-0.5957254	0.3072418	102.2104	0.48	214.3	742.9	0.66
1/10/2017	20:00:00	64190	13.11	0.903	-0.5957732	0.3667847	102.2447	0.634	238.5	743.6	0.67
1/10/2017	20:30:00	64191	13.05	0.714	-0.5958242	0.3166956	102.2775	1.027	225.2	743.9	0.47
1/10/2017	21:00:00	64192	13	0.691	-0.5958267	0.4132519	102.2704	0.452	239	744.3	0.16
1/10/2017	21:30:00	64193	12.95	0.757	-0.5958267	0.5756041	102.2415	0.519	249.3	744.7	0.09
1/10/2017	22:00:00	64194	12.9	0.797	-0.5958267	0.5561486	102.264	0.725	293.5	744.9	0.15
1/10/2017	22:30:00	64195	12.85	0.82	-0.5958267	0.4861017	102.2937	0.702	53.39	744.9	0.09
1/10/2017	23:00:00	64196	12.81	0.883	-0.5958267	0.6857312	102.257	0.568	251.2	744.9	0.12
1/10/2017	23:30:00	64197	12.76	0.883	-0.6024471	0.5644764	102.2926	0.944	336.3	744.6	0
1/11/2017	0:00:00	64198	12.73	0.883	-0.6090674	0.6217742	102.2981	0.325	340.7	744.6	0
1/11/2017	0:30:00	64199	12.7	0.883	-0.6355486	0.5564928	102.3248	0.847	314.9	744.1	0
1/11/2017	1:00:00	64200	12.66	0.671	-0.6189978	0.2847703	102.2678	3.104	68.19	743.3	0
1/11/2017	1:30:00	64201	12.64	0.436	-0.5958267	0.4456089	102.1132	2.88	80.4	743	0
1/11/2017	2:00:00	64202	12.62	0.415	-0.7514037	0.2141906	102.3369	1.583	175.9	742.3	0
1/11/2017	2:30:00	64203	12.61	0.266	-0.6620298	-0.1559279	102.4457	1.221	217	742	0
1/11/2017	3:00:00	64204	12.61	0.181	-0.6487892	-0.4219733	102.5172	1.191	71.1	741.7	0
1/11/2017	3:30:00	64205	12.6	0.011	-0.6587196	-0.5943546	102.5878	2.516	77.94	741.6	0
1/11/2017	4:00:00	64206	12.6	-0.095	-0.66865	-0.3110895	102.5509	0.863	70.6	741.7	0
1/11/2017	4:30:00	64207	12.59	-0.158	-0.6057572	-0.3932119	102.5512	1.046	57.48	741.7	0
1/11/2017	5:00:00	64208	12.58	-0.416	-0.6123813	-0.6127091	102.5791	0.532	87.8	742	0
1/11/2017	5:30:00	64209	12.57	-0.798	-0.658766	-0.9725266	102.6108	0.548	72.39	742.7	0
1/11/2017	6:00:00	64210	12.56	-1.053	-0.4270792	-1.192641	102.6614	1.125	89.7	742.7	0
1/11/2017	6:30:00	64211	12.55	-1.182	7.535901	-0.5289147	102.1727	5.406	68.72	742.7	0
1/11/2017	7:00:00	64212	12.55	-1.202	23.91252	-0.4197229	100.0883	1.724	190.5	743	0
1/11/2017	7:30:00	64213	12.57	-1.351	35.81224	-0.8686102	100.8537	1.786	86.1	743	0
1/11/2017	8:00:00	64214	12.69	-1.311	48.15451	-0.1530375	97.75601	1.653	186	743.4	0
1/11/2017	8:30:00	64215	12.89	-0.393	356.9004	0.2573614	97.77969	1.036	179.9	744	0
1/11/2017	9:00:00	64216	14.02	2.119	727.0586	1.16994	95.11163	3.033	104	744.3	0
1/11/2017	9:30:00	64217	13.99	3.292	848.8363	1.955086	87.80909	5.88	68.01	744.5	0
1/11/2017	10:00:00	64218	13.99	4.127	968.2488	2.109857	88.77687	6.809	69.42	744.5	0
1/11/2017	10:30:00	64219	13.99	4.685	1027.994	2.602875	89.96957	5.328	71.94	744.3	0
1/11/2017	11:00:00	64220	13.99	4.771	1188.146	2.829031	88.00546	6.495	66.89	744.5	0
1/11/2017	11:30:00	64221	13.95	5.68	1287.155	3.65707	84.76195	5.055	68.52	744.5	0
1/11/2017	12:00:00	64222	13.95	5.291	596.6699	3.074679	87.56961	5.3	81.5	744.5	0
1/11/2017	12:30:00	64223	13.95	7.575	1335.465	5.096904	78.06248	3.131	71.79	744.1	0
1/11/2017	13:00:00	64224	13.88	10.25	1267.853	6.801065	67.72518	1.607	65.79	743.7	0
1/11/2017	13:30:00	64225	13.83	12	1303.861	6.171965	68.14646	2.585	46.82	743.3	0
1/11/2017	14:00:00	64226	13.81	12.88	957.8715	7.218366	69.87953	1.599	330.1	742.6	0
1/11/2017	14:30:00	64227	13.81	12.35	683.6021	7.158498	76.80697	2.262	246.3	742.3	0
1/11/2017	15:00:00	64228	13.84	9.17	413.5703	3.988758	91.11711	2.11	233.1	742	0.76
1/11/2017	15:30:00	64229	13.94	8.02	379.8191	4.547231	85.82168	1.153	320.6	741.7	0
1/11/2017	16:00:00	64230	13.93	9.44	747.9319	5.363841	80.12984	1.114	309.4	741.4	0
1/11/2017	16:30:00	64231	13.92	9.59	327.2496	5.160049	77.06959	0.95	302.2	741.4	0
1/11/2017	17:00:00	64232	13.92	8.77	215.3497	4.723082	81.75391	1.32	297.7	741.4	0
1/11/2017	17:30:00	64233	13.34	6.547	32.92841	3.125973	89.47942	2.039	213.7	742.1	0.3
1/11/2017	18:00:00	64234	13.34	4.342	53.46501	1.281818	98.62045	1.361	308.1	742.2	1.02
1/11/2017	18:30:00	64235	13.33	3.099	18.4076	0.9109927	100.5743	1.507	270.5	742.5	0.46
1/11/2017	19:00:00	64236	13.25	2.245	0.9164667	0.4377769	101.2454	1.158	328.2	743.3	0.28
1/11/2017	19:30:00	64237	13.17	1.884	-0.5957016	0.5574082	101.4899	0.558	28.31	743.9	0.16
1/11/2017	20:00:00	64238	13.12	1.33	-0.5957249	0.1146401	101.7306	0.82	112.8	744.3	1.86
1/11/2017	20:30:00	64239	13.06	0.969	-0.5957732	0.1879385	101.8561	0.452	91.4	744.6	0.3
1/11/2017	21:00:00	64240	13	0.757	-0.5958242	0.5374621	101.812	1.129	86.3	744.9	0
1/11/2017	21:30:00	64241	12.95	0.671	-0.5958267	1.114697	101.4059	0.769	198.6	745.1	0
1/11/2017	22:00:00	64242	12.9	0.565	-0.5958267	1.27686	97.70641	2.202	94.4	744.9	0
1/11/2017	22:30:00	64243	12.85	0.415	-0.5958267	1.935353	87.08766	2.377	126.6	745.3	0
1/11/2017	23:00:00	64244	12.81	0.393	-0.5958267	0.5441934	100.0596	0.883	239.4	745.3	0
1/11/2017	23:30:00	64245	12.76	0.223	-0.5958267	0.2639557	101.2721	1.548	115.8	745	0
1/12/2017	0:00:00	64246	12.72	0.223	-0.5958267	1.638463	90.81628	2.862	68.9	745	0
1/12/2017	0:30:00	64247	12.69	0.415	-0.5958267	2.105274	84.68814	3.61	60.08	744.6	0
1/12/2017	1:00:00	64248	12.66	0.501	-0.5958267	1.604403	89.9786	1.524	143.7	744.6	0.06
1/12/2017	1:30:00	64249	12.63	0.246	-0.5958267	0.5922557	99.92164	0.981	128.4	744.3	0
1/12/2017	2:00:00	64250	12.61	-0.075	-0.5958267	0.6388041	98.90854	0.811	205.4	744	0
1/12/2017	2:30:00	64251	12.6	-0.373	-0.6057574	0.6302894	98.26291	0.647	178.8	743.7	0
1/12/2017	3:00:00	64252	12.59	-0.628	-0.6057737	0.9220848	91.94457	0.564	130.9	743.7	0
1/12/2017	3:30:00	64253	12.58	-0.884	-0.5959108	0.6339905	93.08316	0.406	163.8	743.7	0
1/12/2017	4:00:00	64254	12.58	-1.119	-0.5959521	0.3736059	87.83163	1.474	92.7	743.4	0
1/12/2017	4:30:00	64255	12.57	-1.076	-0.5959886	0.7436012	88.33764	0.796	139.5	743.4	0
1/12/2017	5:00:00	64256	12.56	-0.861	-0.5959737	0.6983615	93.08202	0.481	185.4	743.7	0
1/12/2017	5:30:00	64257	12.55	-0.755	-0.5959451	0.1137037	89.92574	3.846	82.5	744.3	0.06
1/12/2017	6:00:00	64258	12.55	-0.734	-0.5297149	-0.1251813	94.07296	3.542	82.9	744.3	0
1/12/2017	6:30:00	64259	12.54	-0.606	2.483007	0.7936143	87.06114	2.302	84.5	745	0
1/12/2017	7:00:00	64260	12.53	-0.307	17.22157	1.337608	80.73408	4.638	70.08	745.3	0
1/12/2017	7:30:00	64261	12.52	0.097	52.04084	1.770386	77.64288	1.486	111.4	745.6	0
1/12/2017	8:00:00	64262	12.61	0.436	73.24712	1.919855	74.42951	2.578	65.55	746.3	0
1/12/2017	8:30:00	64263	12.64	0.797	124.9582	2.067448	74.81969	3.219	82.7	746.2	0.46
1/12/2017	9:00:00	64264	13.36	2.162	300.0876	3.952769	66.4423	1.068	124.4	746.5	0
1/12/2017	9:30:00	64265	13.95	4.385	851.8257	4.634882	64.77397	2.387	67.91	746.6	0
1/12/2017	10:00:00	64266	13.94	5.397	911.2169	4.214122	70.20193	4.714	70.18	746.6	0
1/12/2017	10:30:00	64267	13.95	5.788	1062.821	3.843277	74.06241	4.66	67.29	746.7	0
1/12/2017	11:00:00	64268	13.96	5.939	685.1805	4.077822	71.36405	4.674	62.72	746.7	0
1/12/2017	11:30:00	64269	13.97	5.96	634.53	3.512205	77.98766	4.859	70.72	746.8	0
1/12/2017	12:00:00	64270	13.99	5.896	898.9332	3.363419	82.65358	3.358	76.45	746.8	0
1/12/2017	12:30:00	64271	13.94	8.15	1083.379	5.513661	69.96175	2.578	53.16	746	0
1/12/2017	13:00:00	64272	13.93	6.547	363.8064	2.521008	88.66106	4.082	64.05	746	0.26
1/12/2017	13:30:00	64273	13.98	7.311	948.65	4.685499	86.4521	1.703	276.4	745.7	0
1/12/2017	14:00:00	64274	13.92	9.73	1132.326	5.920514	76.5839	2.158	13.04	744.7	0
1/12/2017	14:30:00	64275	13.92	10.18	954.8682	5.294758	72.66704	4.535	84.4	744.7	0
1/12/2017	15:00:00	64276	13.91	10.86	715.9615	6.553475	76.47712	1.467	297.7	744	0
1/12/2017	15:30:00	64277	13.5	8.99	275.4243	3.873188	89.20272	2.758	233.3	744	0.04
1/12/2017	16:00:00	64278	13.55	5.874	61.42091	1.603505	97.39824	1.726	49.5	743.8	1.37
1/12/2017	16:30:00	64279	13.43	4.428	70.0671	1.559565	99.9577	0.849	349.9	743.5	0.92
1/12/2017	17:00:00	64280	14.1	4.213	268.3689	1.917765	99.90389	1.292	50.04	743.5	0.23
1/12/2017	17:30:00	64281	13.51	3.827	108.3254	2.020072	100.2539	1.923	254.4	744.2	0
1/12/2017	18:00:00	64282	13.37	2.736	14.00138	0.8118611	101.1905	2.014	233.3	744.5	0.72
1/12/2017	18:30:00	64283	13.27	1.927	6.607975	0.3822367	101.6445	2.78	245.6	744.9	0.12
1/12/2017	19:00:00	64284	13.2	1.373	0.7016002	0.2560015	101.8424	1.488	228.5	745.2	0.51
1/12/2017	19:30:00	64285	13.14	1.118	-0.5957476	0.1958755	101.9737	1.296	235.1	745.6	0.15
1/12/2017	20:00:00	64286	13.08	0.777	-0.5958064	-0.1243119	102.1555	1.06	241.7	745.9	1.34
1/12/2017	20:30:00	64287	13.02	0.542	-0.5958263	-0.1591495	102.2231	0.826	50.78	746.3	1.63
1/12/2017	21:00:00	64288	12.97	0.352	-0.5991369	-0.1661456	102.2627	0.114	86.6	746.9	0.27
1/12/2017	21:30:00	64289	12.92	0.181	-0.6322384	-0.2895182	102.324	0	0	747.3	1.48
1/12/2017	22:00:00	64290	12.87	0.011	-0.645479	-0.4861194	102.3582	0	0	747.3	0.6
1/12/2017	22:30:00	64291	12.82	-0.075	-0.7249226	-0.6238731	102.4133	0	0	747.3	0.76
1/12/2017	23:00:00	64292	12.78	-0.181	-0.6818907	-0.698427	102.4549	0	0	747	1.36
1/12/2017	23:30:00	64293	12.74	-0.224	-0.5958267	-0.5752428	102.4343	0	0	747	1.01
1/13/2017	0:00:00	64294	12.7	-0.224	-0.5958267	-0.4806321	102.4171	0	0	746.5	0.23
1/13/2017	0:30:00	64295	12.67	-0.201	-0.5958267	-0.4079708	102.4061	0	0	746.3	0.37
1/13/2017	1:00:00	64296	12.64	-0.158	-0.5958267	-0.3540427	102.4033	0	0	746	0.97
1/13/2017	1:30:00	64297	12.62	-0.118	-0.5958267	-0.2547013	102.3938	0	0	745.3	0.7
1/13/2017	2:00:00	64298	12.6	-0.052	-0.5958267	-0.1792018	102.3838	0	0	745	0.36
1/13/2017	2:30:00	64299	12.59	-0.012	-0.5958267	-0.1273554	102.3844	0	0	744.7	0.66
1/13/2017	3:00:00	64300	12.58	-0.012	-0.5958267	-0.1025673	102.3978	0	0	744.3	0.14
1/13/2017	3:30:00	64301	12.57	-0.032	-0.5958267	-0.1084334	102.4241	0	0	744.3	0.06
1/13/2017	4:00:00	64302	12.56	-0.032	-0.5958267	-0.102946	102.429	0	0	744.7	0
1/13/2017	4:30:00	64303	12.56	-0.032	-0.5958267	-0.1071086	102.4459	0	0	744.7	0
1/13/2017	5:00:00	64304	12.55	-0.075	-0.5958267	-0.1158129	102.4782	0	0	745	0
1/13/2017	5:30:00	64305	12.54	-0.138	-0.5958267	-0.1740928	102.4941	0	0	745.3	0
1/13/2017	6:00:00	64306	12.53	-0.307	-0.5958267	-0.2753268	102.5028	0	0	745.3	0
1/13/2017	6:30:00	64307	12.52	-0.585	1.774292	-0.5313541	102.5703	0	0	745.3	0
1/13/2017	7:00:00	64308	12.51	-0.692	8.991431	-0.3540139	102.5017	0	0	746	0
1/13/2017	7:30:00	64309	12.5	-0.479	19.86705	-0.08298007	102.3357	0	0	746.1	0
1/13/2017	8:00:00	64310	12.5	-0.158	31.95441	0.1589045	102.1492	1.664	83.7	746.3	0.07
1/13/2017	8:30:00	64311	12.5	0.436	58.16609	0.8770525	101.7289	2.181	111.6	747	0.49
1/13/2017	9:00:00	64312	12.5	1.798	118.6982	2.542293	88.80468	4.827	83.5	747.2	2.64
1/13/2017	9:30:00	64313	12.58	2.865	212.6086	2.382527	84.28895	6.645	82.1	747.1	0.03
1/13/2017	10:00:00	64314	12.76	2.715	212.2222	2.125135	83.7374	8.12	70.15	747.1	0
1/13/2017	10:30:00	64315	12.84	2.566	263.3763	2.001808	86.43192	6.265	58.16	747.8	0
1/13/2017	11:00:00	64316	13.01	2.822	373.5607	2.47247	83.08911	5.131	52.93	747.2	0
1/13/2017	11:30:00	64317	13.24	3.099	441.7876	2.80782	78.81458	4.819	49.58	747.3	0
1/13/2017	12:00:00	64318	13.44	3.526	726.8005	3.074033	78.96912	5.131	61.53	747.1	0
1/13/2017	12:30:00	64319	14.01	3.655	618.1918	3.152575	78.67372	6.034	60.95	746.8	0
1/13/2017	13:00:00	64320	14.02	3.999	613.1367	3.570087	78.69205	3.982	68.4	746.8	0
1/13/2017	13:30:00	64321	14.04	4.665	493.5206	4.047358	77.73695	1.65	72.77	746.1	0
1/13/2017	14:00:00	64322	14.02	5.334	609.9102	3.916506	78.64932	3.213	69.35	745.5	0
1/13/2017	14:30:00	64323	14.02	5.311	525.4463	3.173748	82.25495	4.409	61.45	745.1	0
1/13/2017	15:00:00	64324	14.02	4.428	220.8113	2.447062	88.90573	2.202	69.59	744.8	0.61
1/13/2017	15:30:00	64325	14.08	4.193	294.5869	2.809554	92.40244	0.996	337.3	744.5	0.21
1/13/2017	16:00:00	64326	14.07	5.051	474.8295	4.056056	92.62425	0.804	320.2	744.5	0.04
1/13/2017	16:30:00	64327	14.05	5.896	432.7116	4.025423	94.26765	1.521	284.6	744.2	0
1/13/2017	17:00:00	64328	14.05	6.025	250.6923	3.615098	96.31798	1.723	271.9	744.1	0
1/13/2017	17:30:00	64329	13.72	5.203	111.4389	2.455582	99.42665	2.245	237.5	744.2	0
1/13/2017	18:00:00	64330	13.39	3.978	15.12788	1.861423	100.6994	2.503	248.6	744.7	0.13
1/13/2017	18:30:00	64331	13.29	3.099	8.330681	1.31778	101.2469	1.154	250.4	744.8	0.12
1/13/2017	19:00:00	64332	13.21	2.63	0.9594522	1.290278	101.51	1	253.1	745.2	0
1/13/2017	19:30:00	64333	13.15	2.288	-0.595622	1.185224	101.6704	0.694	305.8	745.6	0
1/13/2017	20:00:00	64334	13.09	2.119	-0.5956923	1.244273	101.7421	1.054	261.1	746.2	0.03
1/13/2017	20:30:00	64335	13.03	1.97	-0.5957189	1.249381	101.8097	0.675	291.8	746.2	0.15
1/13/2017	21:00:00	64336	12.98	1.692	-0.5957246	0.8833609	101.9555	1.568	243.8	746.9	0.15
1/13/2017	21:30:00	64337	12.93	1.416	-0.5957252	0.5924026	102.0779	0.358	258.8	746.9	0.36
1/13/2017	22:00:00	64338	12.88	1.181	-0.5957361	0.354544	102.178	0.904	76.11	747.2	0.12
1/13/2017	22:30:00	64339	12.84	0.989	-0.595807	0.6108882	102.1415	1.862	85.5	746.9	0.34
1/13/2017	23:00:00	64340	12.79	0.926	-0.5958264	0.7849926	102.1117	0.797	313.9	746.9	0.2
1/13/2017	23:30:00	64341	12.75	0.989	-0.5958267	0.7731993	102.1522	1.134	244.3	746.9	0
1/14/2017	0:00:00	64342	12.72	1.012	-0.5958253	0.6537895	102.2038	1.178	77.2	746.5	0
1/14/2017	0:30:00	64343	12.69	0.671	-0.5958238	0.3120001	102.3056	1.446	61.4	745.6	0
1/14/2017	1:00:00	64344	12.65	0.352	-0.5958267	0.4382292	102.2428	1.005	206.3	745.3	0
1/14/2017	1:30:00	64345	12.63	0.138	-0.5958267	0.4070077	102.1475	0.808	116.7	744.3	0
1/14/2017	2:00:00	64346	12.61	0.266	-0.5958267	0.6238557	102.1859	1.278	233.7	744.3	0
1/14/2017	2:30:00	64347	12.61	0.565	-0.5958267	0.6461838	102.1855	1.212	226.3	744	0
1/14/2017	3:00:00	64348	12.6	0.565	-0.5958267	0.2440879	102.3075	0.542	138.5	743.6	0.21
1/14/2017	3:30:00	64349	12.59	0.522	-0.5958267	0.2228948	102.3293	0.425	50.05	743.3	0.18
1/14/2017	4:00:00	64350	12.58	0.501	-0.5958267	0.2862843	102.3212	0.217	303.9	743.3	0.03
1/14/2017	4:30:00	64351	12.57	0.415	-0.5958267	0.1000897	102.3806	0.811	92.7	743	0
1/14/2017	5:00:00	64352	12.56	0.415	-0.5958267	0.09081783	102.3726	0.768	310.2	743.3	0.03
1/14/2017	5:30:00	64353	12.55	0.223	-0.6024471	-0.2847876	102.5166	1.291	89.5	743.7	0
1/14/2017	6:00:00	64354	12.54	0.011	-0.5693456	-0.1803372	102.5024	0.581	100.9	744	0
1/14/2017	6:30:00	64355	12.53	-0.052	6.047642	-0.2094772	102.4644	1.257	80.8	744.3	0
1/14/2017	7:00:00	64356	12.52	0.011	21.60865	-0.1396547	102.4061	0.787	80.7	744.7	0.07
1/14/2017	7:30:00	64357	12.56	0.074	56.02096	-0.1124069	102.3702	0.841	90	745	0.09
1/14/2017	8:00:00	64358	12.9	0.309	65.80576	-0.0005764855	102.3265	0.921	41.44	745.3	0.03
1/14/2017	8:30:00	64359	14.12	0.714	140.9528	0.2020801	102.216	0.833	85.8	745.6	0
1/14/2017	9:00:00	64360	14.1	1.712	425.9687	0.9091171	101.9173	1.151	75.52	745.9	0
1/14/2017	9:30:00	64361	14.09	3.271	473.7731	2.357325	101.4133	0.901	268.1	745.8	0
1/14/2017	10:00:00	64362	14.08	4.127	416.0007	2.266887	101.2565	1.219	258.6	745.8	0
1/14/2017	10:30:00	64363	14.08	4.279	269.378	2.200679	101.0896	1.94	260.6	745.8	0.16
1/14/2017	11:00:00	64364	14.1	3.612	273.6888	1.3507	101.2885	1.764	80.8	745.5	0.59
1/14/2017	11:30:00	64365	14.11	3.635	620.553	1.337064	101.0325	1.993	77.1	745.1	0.06
1/14/2017	12:00:00	64366	14.09	4.342	375.7054	2.914233	99.76542	1.437	291.8	744.8	0
1/14/2017	12:30:00	64367	14.09	4.084	307.4847	2.007799	100.2279	1.468	78.21	744.5	0.53
1/14/2017	13:00:00	64368	14.11	4.042	254.0167	2.420022	100.2226	0.893	338.3	744.2	0.4
1/14/2017	13:30:00	64369	14.12	3.292	124.2359	1.609191	100.8723	1.112	230.5	743.8	1.22
1/14/2017	14:00:00	64370	13.42	2.011	51.03524	0.2337953	101.5845	1.329	185.1	743.6	3.09
1/14/2017	14:30:00	64371	13.31	1.33	66.41644	0.2530721	101.777	1.666	82	742.9	1.53
1/14/2017	15:00:00	64372	13.25	1.288	124.0797	0.7319806	101.7466	1.414	106.4	742.3	2.08
1/14/2017	15:30:00	64373	13.2	1.457	158.4846	0.8907404	101.6691	1.352	256.1	742	0.07
1/14/2017	16:00:00	64374	13.16	1.138	115.6295	0.3505153	101.8759	1.945	247.4	742	0.65
1/14/2017	16:30:00	64375	13.1	0.926	71.12125	0.3293116	101.9453	1.381	136.2	741.6	0.53
1/14/2017	17:00:00	64376	13.04	0.926	67.14958	0.4771381	101.9537	0.572	56.46	742	0.34
1/14/2017	17:30:00	64377	12.99	0.797	34.52485	0.234059	102.0578	0.63	357.7	742.3	0.68
1/14/2017	18:00:00	64378	12.94	0.777	28.92739	0.3299945	102.0759	0.449	101.6	742.3	0.26
1/14/2017	18:30:00	64379	12.89	0.628	6.302524	0.1536394	102.1844	1.913	243.1	742.6	0.3
1/14/2017	19:00:00	64380	12.84	0.436	-0.06951313	-0.1021889	102.3055	1.104	174.3	743	0.59
1/14/2017	19:30:00	64381	12.79	0.309	-0.5958267	-0.009848404	102.3068	0.992	201.4	743.3	0.45
1/14/2017	20:00:00	64382	12.75	0.266	-0.5958267	0.2104063	102.2653	1.379	226.8	744	0
1/14/2017	20:30:00	64383	12.71	0.246	-0.5958267	0.01834566	102.3495	1.162	248.2	744.3	0.13
1/14/2017	21:00:00	64384	12.68	0.203	-0.5958267	0.002640088	102.3855	0.926	268.8	744.7	0.12
1/14/2017	21:30:00	64385	12.65	0.203	-0.5958267	0.01607471	102.4027	0.262	34.71	745	0.06
1/14/2017	22:00:00	64386	12.63	0.203	-0.5958267	0.08476242	102.3976	0.506	230.4	745.1	0.07
1/14/2017	22:30:00	64387	12.61	0.203	-0.5958267	0.1682096	102.3925	0.533	239.6	745.1	0
1/14/2017	23:00:00	64388	12.6	0.223	-0.5958267	0.167642	102.4014	0.256	310.8	745	0
1/14/2017	23:30:00	64389	12.59	0.223	-0.5958267	0.1078474	102.4273	0.937	90.1	745	0.03
1/15/2017	0:00:00	64390	12.58	0.266	-0.5958267	0.2236517	102.405	0.408	163	744.3	0.03
1/15/2017	0:30:00	64391	12.57	0.246	-0.5958267	0.1239314	102.4462	0.199	248.8	744	0.23
1/15/2017	1:00:00	64392	12.56	0.203	-0.5958267	-0.01817455	102.4864	2.061	213.5	743.4	0.47
1/15/2017	1:30:00	64393	12.55	0.16	-0.5958267	-0.05450463	102.5049	1.725	221.9	743	0.23
1/15/2017	2:00:00	64394	12.54	0.138	-0.5958267	-0.09518769	102.5248	1.984	223.8	742.4	0.51
1/15/2017	2:30:00	64395	12.53	0.097	-0.5958267	-0.2354008	102.5705	3.091	218.7	742	0.06
1/15/2017	3:00:00	64396	12.52	-0.032	-0.5958267	-0.3443925	102.5844	1.969	224.1	741.7	0
1/15/2017	3:30:00	64397	12.5	-0.032	-0.5958267	-0.2371039	102.5611	2.094	217.2	741.7	0
1/15/2017	4:00:00	64398	12.5	-0.012	-0.5958267	-0.1930149	102.5541	1.629	240.2	741.4	0
1/15/2017	4:30:00	64399	12.49	-0.032	-0.5958267	-0.2463757	102.5558	1.843	219.3	741.7	0
1/15/2017	5:00:00	64400	12.49	-0.032	-0.5958267	-0.2066391	102.5675	1.48	186.5	742	0
1/15/2017	5:30:00	64401	12.49	-0.032	-0.5958267	-0.2191278	102.5641	1.885	211.2	742.4	0
1/15/2017	6:00:00	64402	12.49	-0.032	-0.5958267	-0.2582964	102.5738	0.907	188.8	742.4	0
1/15/2017	6:30:00	64403	12.49	0.031	1.059248	-0.071913	102.5331	1.126	207.2	742.7	0
1/15/2017	7:00:00	64404	12.49	0.054	7.176403	-0.1788235	102.5882	1.79	204.9	743.4	0.1
1/15/2017	7:30:00	64405	12.49	0.054	15.70335	-0.2085312	102.5813	1.849	215.7	743.7	0.13
1/15/2017	8:00:00	64406	12.49	0.097	26.31899	-0.06529028	102.5439	0.447	295.6	744.2	0.15
1/15/2017	8:30:00	64407	12.49	0.203	43.33978	0.01985927	102.513	0.514	247.8	744.3	0.28
1/15/2017	9:00:00	64408	12.49	0.565	71.03248	0.1560993	102.472	0.402	52.96	745	0.35
1/15/2017	9:30:00	64409	12.5	1.394	159.9524	0.7279189	102.2693	0.506	101.1	744.9	0.08
1/15/2017	10:00:00	64410	12.76	2.162	179.1839	1.370291	102.0668	0.54	275.1	744.7	0
1/15/2017	10:30:00	64411	12.95	2.395	168.9286	1.401502	102.0689	1.446	273.4	744.6	0
1/15/2017	11:00:00	64412	13.1	2.609	215.4122	1.655142	102.02	0.721	308.3	744.2	0
1/15/2017	11:30:00	64413	13.22	2.715	205.6112	1.560941	102.0263	0.712	249.1	744.2	0.03
1/15/2017	12:00:00	64414	13.38	2.779	191.5016	1.692974	102.0272	0.682	306.4	743.6	0.09
1/15/2017	12:30:00	64415	13.5	2.695	170.0494	1.552429	102.0802	0.895	182.6	743.3	0.2
1/15/2017	13:00:00	64416	13.57	2.609	178.9277	1.665924	102.0605	1.39	275.4	742.9	0
1/15/2017	13:30:00	64417	13.67	2.63	174.7692	1.742911	102.0454	0.942	326	742.6	0.1
1/15/2017	14:00:00	64418	13.69	2.374	131.6262	1.286284	102.1612	1.433	281.7	742	0.26
1/15/2017	14:30:00	64419	13.73	1.97	99.73859	0.7923939	102.306	1.114	6.41	741.6	0.96
1/15/2017	15:00:00	64420	13.48	1.351	64.50961	0.1600564	102.4953	0.835	282	741	1.74
1/15/2017	15:30:00	64421	13.36	0.946	48.34588	-0.01021283	102.5587	1.202	245.9	741	1.31
1/15/2017	16:00:00	64422	13.27	0.714	66.305	-0.05377964	102.5766	1.864	232.7	740.7	1.12
1/15/2017	16:30:00	64423	13.2	0.542	69.89379	-0.1245201	102.594	1.711	207.7	740.7	1.49
1/15/2017	17:00:00	64424	13.13	0.436	50.38708	-0.2615135	102.6394	1.996	215.4	741	0.59
1/15/2017	17:30:00	64425	13.07	0.352	42.82339	-0.1549817	102.5726	0.609	138.4	741	0.38
1/15/2017	18:00:00	64426	13.01	0.33	21.98601	-0.1477912	102.5804	0.367	54.99	741	0.45
1/15/2017	18:30:00	64427	12.96	0.266	6.097294	-0.2883829	102.6258	0.303	257.5	741.1	0.37
1/15/2017	19:00:00	64428	12.91	0.203	-0.1655075	-0.4259471	102.665	0.45	254.1	741.7	0.2
1/15/2017	19:30:00	64429	12.86	0.097	-0.5991369	-0.5542397	102.6956	0.775	253.7	742	0.32
1/15/2017	20:00:00	64430	12.82	-0.052	-0.5991369	-0.7006975	102.7395	0.435	253.5	742	0.58
