Fecha	Hora	RECORD	batt_volt_Min	logger_temp	SWin_Avg	SWout_Avg	LWin_Avg	LWout_Avg	cnr4_T_C_Avg	cnr4_T_K_Avg	LWin_corr_Avg	LWout_corr_Avg	Ta_Avg	Rh_Avg	WiSp	WiDi
11/16/2016	23:30:00	58195	12.8	NAN	NAN	1.872769	NAN	-12.3549	-2.681854	270.4681	NAN	291.0675	-1.77233	47.26144	2.981	99.4
11/17/2016	0:00:00	58196	12.79	NAN	NAN	1.932512	NAN	-13.15787	-2.711243	270.4388	NAN	290.1326	-1.792087	44.34847	2.823	101.1
11/17/2016	0:30:00	58197	12.77	NAN	NAN	1.928855	NAN	-14.13169	-2.726905	270.4231	NAN	289.0885	-1.748459	39.03111	2.813	99.1
11/17/2016	1:00:00	58198	12.76	NAN	NAN	1.866673	NAN	-15.64936	-2.759918	270.3901	NAN	287.4229	-1.740894	36.06903	2.59	98.6
11/17/2016	1:30:00	58199	12.74	NAN	NAN	1.697199	NAN	-15.76327	-2.944471	270.2055	NAN	286.4828	-1.915769	36.2992	2.427	95.9
11/17/2016	2:00:00	58200	12.73	NAN	NAN	1.891329	NAN	-15.82802	-3.186753	269.9632	NAN	285.3352	-2.099357	35.96968	2.486	98.8
11/17/2016	2:30:00	58201	12.72	NAN	NAN	1.730664	NAN	-16.00178	-3.314871	269.8351	NAN	284.5901	-2.056447	36.20913	1.973	93.9
11/17/2016	3:00:00	58202	12.7	NAN	NAN	1.34529	NAN	-14.82579	-3.696309	269.4537	NAN	284.0707	-2.674364	41.53856	2.331	94.2
11/17/2016	3:30:00	58203	12.69	NAN	NAN	2.158807	NAN	-14.79731	-3.91951	269.2305	NAN	283.1094	-2.910959	39.24614	2.088	99.7
11/17/2016	4:00:00	58204	12.67	NAN	NAN	1.603859	NAN	-15.17329	-3.973199	269.1768	NAN	282.4961	-2.779011	39.44923	1.926	94.9
11/17/2016	4:30:00	58205	12.67	NAN	NAN	2.049037	NAN	-15.68315	-3.849487	269.3005	NAN	282.5336	-2.835896	37.92925	2.371	97.9
11/17/2016	5:00:00	58206	12.66	NAN	NAN	2.046597	NAN	-15.34989	-3.84991	269.3001	NAN	282.8656	-2.976497	38.46664	2.774	101.7
11/17/2016	5:30:00	58207	12.66	NAN	NAN	1.886821	NAN	-16.97631	-3.499234	269.6508	NAN	282.7948	-2.593761	34.87909	2.951	98.9
11/17/2016	6:00:00	58208	12.66	NAN	NAN	6.587409	NAN	-17.36939	-3.486405	269.6636	NAN	282.4589	-2.551884	33.62085	2.408	96.7
11/17/2016	6:30:00	58209	12.69	NAN	NAN	13.35289	NAN	-17.09025	-3.580194	269.5698	NAN	282.3217	-2.785501	37.19098	2.212	91.3
11/17/2016	7:00:00	58210	12.77	NAN	NAN	20.1574	NAN	-16.69717	-3.503334	269.6467	NAN	283.0566	-2.711743	36.80639	2.259	99.6
11/17/2016	7:30:00	58211	12.89	NAN	NAN	84.30444	NAN	-16.25283	-2.662858	270.4871	NAN	287.2785	-2.742903	42.47744	4.136	100.3
11/17/2016	8:00:00	58212	13.74	NAN	NAN	189.7054	NAN	-22.57482	1.478147	274.6281	NAN	299.9721	-0.3328126	41.02567	4.361	97.6
11/17/2016	8:30:00	58213	13.75	NAN	NAN	229.4776	NAN	-26.23488	4.20955	277.3595	NAN	309.3262	1.079118	42.18776	3.662	103.7
11/17/2016	9:00:00	58214	13.7	NAN	NAN	250.836	NAN	-31.04931	6.248857	279.3989	NAN	314.4875	2.008109	40.20601	3.023	101
11/17/2016	9:30:00	58215	13.7	NAN	NAN	262.5291	NAN	-36.00647	7.820459	280.9704	NAN	317.3633	2.569557	41.3852	2.819	99.2
11/17/2016	10:00:00	58216	14.98	NAN	NAN	271.2035	NAN	-40.49709	8.898787	282.0488	NAN	318.3326	2.918742	39.98088	2.585	101.7
11/17/2016	10:30:00	58217	14.18	NAN	NAN	276.5272	NAN	-45.83212	10.19653	283.3465	NAN	319.6419	3.127023	40.57276	2.244	100.7
11/17/2016	11:00:00	58218	14.95	NAN	NAN	271.2241	NAN	-68.41674	14.76823	287.9182	NAN	321.3167	5.68498	27.57948	0.688	126.4
11/17/2016	11:30:00	58219	14.96	NAN	NAN	264.8903	NAN	-55.09897	12.31771	285.4677	NAN	321.4876	3.439032	44.44057	2.363	100.7
11/17/2016	12:00:00	58220	14.89	NAN	NAN	264.9695	NAN	-57.46095	12.6538	285.8038	NAN	320.8585	3.689622	44.94352	1.673	119.7
11/17/2016	12:30:00	58221	14.91	NAN	NAN	268.6922	NAN	-59.26684	12.98922	286.1392	NAN	320.8297	4.788389	22.00227	1.931	222.3
11/17/2016	13:00:00	58222	14.82	NAN	NAN	265.2973	NAN	-56.20375	12.46929	285.6193	NAN	321.1702	4.033455	44.42868	2.438	115.1
11/17/2016	13:30:00	58223	14.73	NAN	NAN	265.5405	NAN	-48.11826	10.68681	283.8368	NAN	319.8911	3.421263	46.9045	2.547	113
11/17/2016	14:00:00	58224	13.9	NAN	NAN	263.6483	NAN	-51.39139	11.34405	284.494	NAN	320.045	4.664617	28.74054	2.526	149.4
11/17/2016	14:30:00	58225	13.81	NAN	NAN	262.1454	NAN	-51.99325	11.44374	284.5937	NAN	319.9599	5.973542	17.01934	3.808	229.8
11/17/2016	15:00:00	58226	14.35	NAN	NAN	249.8309	NAN	-51.07458	11.30728	284.4573	NAN	320.1631	6.189779	17.55549	2.627	229.5
11/17/2016	15:30:00	58227	14.1	NAN	NAN	232.6801	NAN	-50.28281	11.16953	284.3195	NAN	320.2367	6.150614	18.99619	2.157	129.8
11/17/2016	16:00:00	58228	13.66	NAN	NAN	211.3529	NAN	-46.23332	10.33412	283.4841	NAN	319.9553	5.861292	22.13961	2.525	70.29
11/17/2016	16:30:00	58229	13.53	NAN	NAN	178.422	NAN	-41.07292	9.180518	282.3305	NAN	319.191	5.460496	24.22804	2.523	76.18
11/17/2016	17:00:00	58230	13.83	NAN	NAN	129.446	NAN	-33.15943	7.23575	280.3857	NAN	317.2841	4.647928	28.53688	2.209	60.03
11/17/2016	17:30:00	58231	13.78	NAN	NAN	61.10227	NAN	-26.24728	4.82658	277.9766	NAN	312.3205	3.687797	23.73356	2.812	51.53
11/17/2016	18:00:00	58232	13.77	NAN	NAN	16.71213	NAN	-19.11116	2.267478	275.4175	NAN	307.1422	2.636486	23.66209	2.342	65.38
11/17/2016	18:30:00	58233	13.56	NAN	NAN	3.208189	NAN	-14.12633	0.8366024	273.9866	NAN	305.4001	1.873956	27.32399	1.322	120.2
11/17/2016	19:00:00	58234	13.43	NAN	NAN	1.673468	NAN	-10.78302	-0.1714067	272.9786	NAN	304.0626	1.316549	29.83021	1.345	119.6
11/17/2016	19:30:00	58235	13.34	NAN	NAN	1.143745	NAN	-10.2747	-0.3457404	272.8043	NAN	303.7677	0.8056763	37.3176	1.65	106
11/17/2016	20:00:00	58236	13.26	NAN	NAN	0.939361	NAN	-9.480545	-0.6261095	272.5239	NAN	303.2726	0.3525244	42.78025	1.654	118.6
11/17/2016	20:30:00	58237	13.19	NAN	NAN	1.791105	NAN	-6.94586	-1.476237	271.6737	NAN	301.925	-0.1745018	41.79848	0.698	119.3
11/17/2016	21:00:00	58238	13.13	NAN	NAN	2.909931	NAN	-6.411639	-2.242718	270.9073	NAN	298.9868	-0.3371723	42.80618	0.974	120.3
11/17/2016	21:30:00	58239	13.06	NAN	NAN	1.903721	NAN	-7.158408	-2.595648	270.5544	NAN	296.6516	-1.688999	54.68529	1.906	102.8
11/17/2016	22:00:00	58240	13.01	NAN	NAN	1.983047	NAN	-7.349511	-2.928374	270.2216	NAN	294.9684	-1.876121	53.3495	1.901	106.3
11/17/2016	22:30:00	58241	12.95	NAN	NAN	1.970871	NAN	-7.779381	-2.95188	270.1981	NAN	294.4332	-2.072348	53.63023	2.038	103.1
11/17/2016	23:00:00	58242	12.91	NAN	NAN	2.038311	NAN	-8.040008	-3.098797	270.0512	NAN	293.5159	-2.259299	53.96866	2.313	104.2
11/17/2016	23:30:00	58243	12.87	NAN	NAN	1.542345	NAN	-7.796162	-3.272406	269.8776	NAN	292.9851	-2.65188	57.04287	2.354	108.9
11/18/2016	0:00:00	58244	12.84	NAN	NAN	2.038587	NAN	-9.265467	-3.127146	270.0228	NAN	292.1636	-1.545027	39.88879	0.988	119
11/18/2016	0:30:00	58245	12.81	NAN	NAN	1.706951	NAN	-9.740983	-3.126571	270.0234	NAN	291.6906	-2.059354	47.13833	1.79	102.6
11/18/2016	1:00:00	58246	12.78	NAN	NAN	1.569176	NAN	-9.319567	-3.366644	269.7833	NAN	291.0419	-2.706635	53.76245	2.053	102.9
11/18/2016	1:30:00	58247	12.77	NAN	NAN	1.526508	NAN	-8.690325	-3.636675	269.5133	NAN	290.4706	-3.045323	56.97099	2.378	99.5
11/18/2016	2:00:00	58248	12.76	NAN	NAN	1.939982	NAN	-8.673841	-3.722847	269.4271	NAN	290.1048	-2.834436	52.93419	2.143	100.9
11/18/2016	2:30:00	58249	12.76	NAN	NAN	1.339071	NAN	-10.0823	-3.449906	269.7001	NAN	289.9088	-2.548205	50.93601	1.761	112.3
11/18/2016	3:00:00	58250	12.75	NAN	NAN	1.326987	NAN	-10.53323	-3.329397	269.8206	NAN	289.9939	-2.088959	48.64316	1.738	104.8
11/18/2016	3:30:00	58251	12.74	NAN	NAN	1.416031	NAN	-8.374222	-3.510769	269.6392	NAN	291.3461	-2.613371	63.70261	2.243	110.8
11/18/2016	4:00:00	58252	12.72	NAN	NAN	1.518483	NAN	-8.582153	-3.322801	269.8272	NAN	291.9743	-2.458271	65.31046	2.396	109.7
11/18/2016	4:30:00	58253	12.71	NAN	NAN	1.469696	NAN	-9.542055	-3.204612	269.9454	NAN	291.5413	-1.952125	64.13008	1.143	110.2
11/18/2016	5:00:00	58254	12.7	NAN	NAN	1.533118	NAN	-9.257217	-3.171435	269.9785	NAN	291.9746	-2.064497	60.45211	1.814	112.4
11/18/2016	5:30:00	58255	12.69	NAN	NAN	1.805104	NAN	-10.6102	-3.254807	269.8952	NAN	290.2499	-1.612938	47.48243	1.363	102.5
11/18/2016	6:00:00	58256	12.68	NAN	NAN	6.937453	NAN	-9.140434	-2.930459	270.2195	NAN	293.1679	-2.215268	69.08425	1.85	108.1
11/18/2016	6:30:00	58257	12.76	NAN	NAN	22.0613	NAN	-9.843984	-2.40222	270.7478	NAN	294.8363	-1.898668	66.18816	1.31	117.8
11/18/2016	7:00:00	58258	13.17	NAN	NAN	44.05795	NAN	-11.41913	-1.501213	271.6488	NAN	297.3397	-1.347028	56.66787	1.381	113.1
11/18/2016	7:30:00	58259	15.2	NAN	NAN	89.64902	NAN	-14.66488	0.3288128	273.4788	NAN	302.5152	-0.21088	55.96788	0.61	110.5
11/18/2016	8:00:00	58260	15.3	NAN	NAN	164.4591	NAN	-25.62578	4.622508	277.7725	NAN	311.979	1.71443	45.21714	0.726	102.9
11/18/2016	8:30:00	58261	15.22	NAN	NAN	184.6395	NAN	-40.00771	8.522142	281.6721	NAN	316.9214	3.319911	39.07365	0.686	95.6
11/18/2016	9:00:00	58262	15.08	NAN	NAN	221.6716	NAN	-53.99242	11.92874	285.0787	NAN	320.516	4.214313	48.24273	0.611	122.4
11/18/2016	9:30:00	58263	15.06	NAN	NAN	222.145	NAN	-55.16103	12.48907	285.6391	NAN	322.3249	3.436678	56.8106	1.404	113.7
11/18/2016	10:00:00	58264	14.99	NAN	NAN	244.0653	NAN	-43.07436	9.691635	282.8416	NAN	319.8391	3.36817	51.21024	2.086	115.1
11/18/2016	10:30:00	58265	14.89	NAN	NAN	256.2717	NAN	-67.97684	14.74362	287.8936	NAN	321.5563	4.706893	27.48052	1.08	191.7
11/18/2016	11:00:00	58266	14.91	NAN	NAN	277.895	NAN	-73.91994	16.13806	289.2881	NAN	323.1998	5.056421	37.63754	0.996	155.9
11/18/2016	11:30:00	58267	14.88	NAN	NAN	277.7852	NAN	-72.50697	15.9126	289.0626	NAN	323.3763	4.386895	52.42059	1.58	129.5
11/18/2016	12:00:00	58268	14.82	NAN	NAN	275.8162	NAN	-66.90248	14.79332	287.9433	NAN	322.8731	3.744678	62.59764	1.581	121.2
11/18/2016	12:30:00	58269	14.76	NAN	NAN	232.9515	NAN	-58.03024	13.1823	286.3323	NAN	323.1284	3.591782	62.67747	2.158	112.9
11/18/2016	13:00:00	58270	14.8	NAN	NAN	198.0873	NAN	-41.43684	9.566553	282.7165	NAN	320.8048	3.487433	61.30433	2.297	121.5
11/18/2016	13:30:00	58271	14.83	NAN	NAN	194.2097	NAN	-47.03891	10.68558	283.8356	NAN	320.9743	4.279315	55.7109	1.579	132.3
11/18/2016	14:00:00	58272	14.79	NAN	NAN	155.0747	NAN	-45.11368	10.42938	283.5794	NAN	321.5785	4.207603	48.06524	1.452	128
11/18/2016	14:30:00	58273	14.44	NAN	NAN	219.8458	NAN	-44.20469	10.00487	283.1548	NAN	320.285	5.107934	21.47119	3.44	229.3
11/18/2016	15:00:00	58274	14.74	NAN	NAN	193.2329	NAN	-42.51745	9.611139	282.7611	NAN	319.9447	5.279917	20.64796	2.05	178.6
11/18/2016	15:30:00	58275	14.67	NAN	NAN	228.3306	NAN	-46.49485	10.46425	283.6142	NAN	320.364	5.432426	20.56554	2.205	174.2
11/18/2016	16:00:00	58276	14.63	NAN	NAN	192.2734	NAN	-42.58226	9.634006	282.784	NAN	320.0235	5.223443	21.11918	3.295	230.5
11/18/2016	16:30:00	58277	14.93	NAN	NAN	181.8594	NAN	-37.56067	8.384964	281.5349	NAN	318.6571	5.020371	21.43762	2.595	230
11/18/2016	17:00:00	58278	14.48	NAN	NAN	132.6646	NAN	-34.40666	7.57171	280.7217	NAN	317.7141	4.563128	23.60898	1.368	116.1
11/18/2016	17:30:00	58279	13.94	NAN	NAN	33.14198	NAN	-23.59551	4.188609	277.3386	NAN	311.9055	3.104808	25.10707	2.15	151.2
11/18/2016	18:00:00	58280	13.64	NAN	NAN	10.8071	NAN	-13.41122	1.258036	274.408	NAN	308.0859	1.794158	29.19579	1.566	192.2
11/18/2016	18:30:00	58281	13.47	NAN	NAN	3.309335	NAN	-9.812737	-0.1038467	273.0461	NAN	305.3489	1.277929	30.09511	0.802	246.9
11/18/2016	19:00:00	58282	13.36	NAN	NAN	2.796329	NAN	-7.085137	-1.246579	271.9034	NAN	302.8318	0.7755156	33.14372	0.335	225.5
11/18/2016	19:30:00	58283	13.28	NAN	NAN	3.001213	NAN	-4.68779	-2.138209	271.0118	NAN	301.1837	-0.06434326	39.93192	0.213	119.1
11/18/2016	20:00:00	58284	13.2	NAN	NAN	2.453612	NAN	-4.765769	-2.355147	270.7948	NAN	300.1292	-0.4048257	45.50183	1.141	105.1
11/18/2016	20:30:00	58285	13.13	NAN	NAN	1.921495	NAN	-5.668311	-2.051516	271.0984	NAN	300.5934	-0.3389372	44.3963	0.569	126.8
11/18/2016	21:00:00	58286	13.07	NAN	NAN	1.729162	NAN	-7.023561	-2.18641	270.9636	NAN	298.6284	-0.8517137	52.73369	1.831	103.2
11/18/2016	21:30:00	58287	13.01	NAN	NAN	1.858678	NAN	-5.789495	-2.567487	270.5825	NAN	298.1466	-1.67787	63.38565	2.21	107.7
11/18/2016	22:00:00	58288	12.96	NAN	NAN	1.817286	NAN	-6.691986	-2.381261	270.7687	NAN	298.0818	-1.14422	55.5864	0.972	103.9
11/18/2016	22:30:00	58289	12.91	NAN	NAN	2.32798	NAN	-5.408243	-2.709394	270.4406	NAN	297.8923	-1.278524	54.09401	1.145	103.3
11/18/2016	23:00:00	58290	12.86	NAN	NAN	1.601557	NAN	-7.17306	-2.243163	270.9068	NAN	298.2227	-1.626631	61.02575	1.977	105.5
11/18/2016	23:30:00	58291	12.83	NAN	NAN	1.489716	NAN	-7.988693	-2.3773	270.7727	NAN	296.8028	-1.586101	56.4829	2.406	100.1
11/19/2016	0:00:00	58292	12.81	NAN	NAN	1.570377	NAN	-9.387797	-2.39152	270.7585	NAN	295.3397	-1.523337	54.33433	2.054	101.8
11/19/2016	0:30:00	58293	12.79	NAN	NAN	1.622823	NAN	-9.242686	-2.751018	270.399	NAN	293.8702	-2.056474	57.40574	2.274	101.4
11/19/2016	1:00:00	58294	12.77	NAN	NAN	1.75816	NAN	-10.90273	-2.61862	270.5314	NAN	292.8036	-1.622551	52.34677	1.869	99.9
11/19/2016	1:30:00	58295	12.76	NAN	NAN	1.43262	NAN	-9.450548	-3.051711	270.0983	NAN	292.3161	-2.278868	57.39315	2.677	100.6
11/19/2016	2:00:00	58296	12.75	NAN	NAN	1.854481	NAN	-9.823558	-3.263931	269.886	NAN	290.9955	-2.554426	56.82204	2.31	101.1
11/19/2016	2:30:00	58297	12.75	NAN	NAN	1.553326	NAN	-9.743831	-3.262162	269.8878	NAN	291.083	-2.447845	57.31335	2.454	100.2
11/19/2016	3:00:00	58298	12.74	NAN	NAN	1.598481	NAN	-10.21677	-3.367755	269.7822	NAN	290.1396	-2.618576	57.21637	2.354	100.2
11/19/2016	3:30:00	58299	12.72	NAN	NAN	1.752304	NAN	-10.34315	-3.594523	269.5555	NAN	289.0047	-2.749689	57.58714	2.73	101.8
11/19/2016	4:00:00	58300	12.71	NAN	NAN	2.072144	NAN	-12.86293	-3.489236	269.6607	NAN	286.953	-2.926267	54.96769	2.461	103.1
11/19/2016	4:30:00	58301	12.7	NAN	NAN	1.658744	NAN	-12.54994	-3.692377	269.4576	NAN	286.3634	-2.952204	55.22102	2.291	98.6
11/19/2016	5:00:00	58302	12.69	NAN	NAN	1.577026	NAN	-10.61304	-4.13217	269.0178	NAN	286.3539	-3.485055	58.81622	2.714	102.1
11/19/2016	5:30:00	58303	12.67	NAN	NAN	2.014886	NAN	-11.09727	-4.176775	268.9732	NAN	285.6723	-3.367224	56.2518	2.714	98.3
11/19/2016	6:00:00	58304	12.67	NAN	NAN	7.389949	NAN	-12.01444	-4.012235	269.1377	NAN	285.482	-3.581052	55.92861	2.55	101.1
11/19/2016	6:30:00	58305	12.74	NAN	NAN	20.2879	NAN	-14.897	-3.191438	269.9586	NAN	286.2505	-2.486693	47.4286	2.062	102.7
11/19/2016	7:00:00	58306	12.98	NAN	NAN	31.43564	NAN	-15.36983	-2.628906	270.5211	NAN	288.2906	-2.723107	53.04307	2.633	101.4
11/19/2016	7:30:00	58307	13.47	NAN	NAN	84.68376	NAN	-16.11325	-1.745155	271.4048	NAN	291.5576	-2.109672	50.1788	2.76	107.2
11/19/2016	8:00:00	58308	14.94	NAN	NAN	168.5197	NAN	-21.91807	2.002852	275.1528	NAN	303.1013	-0.1737225	50.12568	2.575	106.4
11/19/2016	8:30:00	58309	14.93	NAN	NAN	210.958	NAN	-26.0558	4.82253	277.9725	NAN	312.4753	1.258022	51.73471	2.651	105.9
11/19/2016	9:00:00	58310	14.82	NAN	NAN	226.7873	NAN	-29.03821	6.153771	279.3037	NAN	316.0231	1.827638	54.31503	2.641	105
11/19/2016	9:30:00	58311	14.7	NAN	NAN	250.0995	NAN	-33.96068	7.481418	280.6314	NAN	317.7095	2.473202	49.654	2.742	103.9
11/19/2016	10:00:00	58312	14.7	NAN	NAN	250.0005	NAN	-38.81709	8.725638	281.8756	NAN	319.1286	2.792269	49.01649	2.428	107.1
11/19/2016	10:30:00	58313	13.99	NAN	NAN	268.4494	NAN	-42.12739	9.489832	282.6398	NAN	319.7135	2.988079	52.7441	2.496	99
11/19/2016	11:00:00	58314	13.8	NAN	NAN	279.5587	NAN	-48.92553	10.90009	284.0501	NAN	320.2064	3.555902	48.39114	2.032	97.3
11/19/2016	11:30:00	58315	13.67	NAN	NAN	270.6053	NAN	-57.14961	12.65896	285.8089	NAN	321.2111	4.407615	39.72608	1.683	91.8
11/19/2016	12:00:00	58316	13.57	NAN	NAN	263.1307	NAN	-55.80501	12.50706	285.657	NAN	321.7441	3.698989	50.93335	2.307	109.9
11/19/2016	12:30:00	58317	13.5	NAN	NAN	270.8556	NAN	-55.66391	12.29021	285.4402	NAN	320.744	4.61313	36.54399	1.867	107.3
11/19/2016	13:00:00	58318	13.45	NAN	NAN	266.0784	NAN	-63.52309	13.99403	287.144	NAN	321.9469	6.032623	23.98761	2.243	192.2
11/19/2016	13:30:00	58319	13.45	NAN	NAN	267.3556	NAN	-52.45438	11.64893	284.7989	NAN	320.5809	5.761272	21.96864	4.344	233.6
11/19/2016	14:00:00	58320	13.46	NAN	NAN	267.8838	NAN	-51.64137	11.39345	284.5434	NAN	320.0567	6.044914	19.71636	3.229	195.7
11/19/2016	14:30:00	58321	13.44	NAN	NAN	256.0758	NAN	-55.24294	12.3074	285.4574	NAN	321.2511	6.048671	21.09853	2.484	82.2
11/19/2016	15:00:00	58322	13.45	NAN	NAN	242.7902	NAN	-47.31211	10.55591	283.7059	NAN	320.023	5.388203	22.54796	3.31	73.43
11/19/2016	15:30:00	58323	13.44	NAN	NAN	227.7202	NAN	-43.95216	9.77326	282.9232	NAN	319.3422	5.216887	23.52006	2.739	66.95
11/19/2016	16:00:00	58324	13.45	NAN	NAN	210.0016	NAN	-40.1772	8.946672	282.0966	NAN	318.8907	4.879703	27.09159	2.937	64.77
11/19/2016	16:30:00	58325	13.45	NAN	NAN	184.7011	NAN	-35.73423	7.868231	281.0182	NAN	317.8781	4.531435	28.89322	2.984	50.26
11/19/2016	17:00:00	58326	13.52	NAN	NAN	147.0571	NAN	-31.59257	6.754653	279.9046	NAN	316.4474	4.148792	30.24139	2.363	52.5
11/19/2016	17:30:00	58327	13.54	NAN	NAN	71.64616	NAN	-27.27183	5.303279	278.4532	NAN	313.6205	3.746237	29.36359	1.77	73.93
11/19/2016	18:00:00	58328	13.5	NAN	NAN	10.15094	NAN	-16.36336	1.719727	274.8697	NAN	307.3167	2.295974	33.51287	1.008	92.6
11/19/2016	18:30:00	58329	13.39	NAN	NAN	3.845426	NAN	-10.41397	-0.3096615	272.8403	NAN	303.7976	1.475769	37.13877	0.888	103.1
11/19/2016	19:00:00	58330	13.3	NAN	NAN	3.0377	NAN	-7.387123	-1.465281	271.6847	NAN	301.5353	0.7933414	40.32445	0.122	104.9
11/19/2016	19:30:00	58331	13.22	NAN	NAN	2.618112	NAN	-6.632205	-1.926291	271.2237	NAN	300.1956	-0.3013064	53.92628	1.813	104
11/19/2016	20:00:00	58332	13.15	NAN	NAN	2.511306	NAN	-6.47088	-2.313052	270.8369	NAN	298.6118	-0.7577631	51.84153	0.714	120
11/19/2016	20:30:00	58333	13.1	NAN	NAN	2.298536	NAN	-6.56052	-2.746712	270.4033	NAN	296.571	-1.030206	54.03195	1.151	99.6
11/19/2016	21:00:00	58334	13.03	NAN	NAN	1.956229	NAN	-6.788751	-2.681231	270.4688	NAN	296.637	-1.79355	62.24835	1.928	102.5
11/19/2016	21:30:00	58335	12.98	NAN	NAN	2.231694	NAN	-7.676864	-2.621063	270.5289	NAN	296.0187	-1.644245	59.57923	1.488	106.7
11/19/2016	22:00:00	58336	12.93	NAN	NAN	1.980882	NAN	-8.614631	-2.642981	270.507	NAN	294.9826	-1.611603	59.25629	1.833	103.5
11/19/2016	22:30:00	58337	12.89	NAN	NAN	2.171466	NAN	-7.146912	-3.39925	269.7507	NAN	293.0697	-2.129409	60.91887	1.367	93.1
11/19/2016	23:00:00	58338	12.85	NAN	NAN	2.160512	NAN	-7.992674	-3.237514	269.9125	NAN	292.9441	-2.311985	62.31403	2.264	103.3
11/19/2016	23:30:00	58339	12.82	NAN	NAN	1.80571	NAN	-8.032537	-3.234585	269.9154	NAN	292.9172	-2.452732	62.95059	2.658	100.3
11/20/2016	0:00:00	58340	12.79	NAN	NAN	2.00201	NAN	-8.844049	-3.291072	269.8589	NAN	291.854	-2.432194	61.22245	2.154	99.9
11/20/2016	0:30:00	58341	12.78	NAN	NAN	1.783764	NAN	-9.806474	-3.376869	269.7731	NAN	290.5095	-2.705279	61.68749	2.179	99
11/20/2016	1:00:00	58342	12.77	NAN	NAN	2.005668	NAN	-9.561597	-3.65292	269.4971	NAN	289.5269	-2.484165	59.92257	1.878	97.3
11/20/2016	1:30:00	58343	12.75	NAN	NAN	2.077782	NAN	-10.84667	-3.607085	269.5429	NAN	288.4453	-2.454454	54.48166	1.94	104.3
11/20/2016	2:00:00	58344	12.74	NAN	NAN	1.757451	NAN	-12.51521	-3.517956	269.632	NAN	287.1729	-2.523266	48.07722	2.416	102.4
11/20/2016	2:30:00	58345	12.73	NAN	NAN	1.872184	NAN	-12.04292	-3.839923	269.3101	NAN	286.2162	-2.842586	48.21106	2.658	101.2
11/20/2016	3:00:00	58346	12.71	NAN	NAN	2.055135	NAN	-12.92593	-3.782487	269.3675	NAN	285.5876	-2.693932	46.06056	2.423	101.1
11/20/2016	3:30:00	58347	12.7	NAN	NAN	1.74534	NAN	-14.40708	-3.630986	269.519	NAN	284.7792	-3.213442	48.91052	2.58	99.8
11/20/2016	4:00:00	58348	12.69	NAN	NAN	1.735583	NAN	-13.52408	-3.977097	269.1729	NAN	284.1277	-3.428022	49.87424	2.6	100.9
11/20/2016	4:30:00	58349	12.67	NAN	NAN	1.9661	NAN	-12.90883	-4.211742	268.9382	NAN	283.7066	-3.489573	48.58714	2.399	99.5
11/20/2016	5:00:00	58350	12.66	NAN	NAN	1.829497	NAN	-15.26729	-3.930401	269.2196	NAN	282.5912	-3.251936	45.1894	2.194	97.8
11/20/2016	5:30:00	58351	12.65	NAN	NAN	1.949028	NAN	-15.03945	-4.105748	269.0442	NAN	282.0438	-3.918536	47.91555	2.71	101.4
11/20/2016	6:00:00	58352	12.65	NAN	NAN	6.831861	NAN	-15.68698	-4.016196	269.1338	NAN	281.7923	-3.541042	43.66639	2.799	99.3
11/20/2016	6:30:00	58353	12.69	NAN	NAN	15.86988	NAN	-17.56247	-3.486149	269.6638	NAN	282.2687	-2.86047	38.70548	2.593	98
11/20/2016	7:00:00	58354	12.81	NAN	NAN	22.78708	NAN	-17.18051	-3.305016	269.845	NAN	283.4553	-2.874459	40.98426	3.093	100.5
11/20/2016	7:30:00	58355	13	NAN	NAN	86.77037	NAN	-18.01351	-2.078855	271.0711	NAN	288.1479	-2.118695	40.91978	3.629	102.8
11/20/2016	8:00:00	58356	13.77	NAN	NAN	191.5999	NAN	-24.12368	1.982647	275.1326	NAN	300.8012	-0.1592781	42.79968	3.405	105.1
11/20/2016	8:30:00	58357	13.75	NAN	NAN	232.6075	NAN	-28.90114	4.989103	278.1391	NAN	310.4488	1.453387	43.71397	2.916	106.2
11/20/2016	9:00:00	58358	13.73	NAN	NAN	255.59	NAN	-33.46301	6.895349	280.0453	NAN	315.2777	2.110148	44.9658	2.697	105.9
11/20/2016	9:30:00	58359	14.09	NAN	NAN	269.6839	NAN	-36.65062	7.98083	281.1308	NAN	317.5249	2.364537	48.84837	2.672	104.5
11/20/2016	10:00:00	58360	14.15	NAN	NAN	278.3737	NAN	-43.06843	9.507802	282.6578	NAN	318.8779	2.796718	47.78683	2.046	110.9
11/20/2016	10:30:00	58361	14.12	NAN	NAN	280.6419	NAN	-52.95697	11.79665	284.9466	NAN	320.8489	3.44511	44.22272	1.777	102
11/20/2016	11:00:00	58362	14.11	NAN	NAN	286.3719	NAN	-46.3224	10.36238	283.5124	NAN	320.0097	2.725742	55.60166	2.668	105
11/20/2016	11:30:00	58363	14.34	NAN	NAN	285.1924	NAN	-45.52657	10.16263	283.3126	NAN	319.7717	3.031937	53.09156	2.81	106.7
11/20/2016	12:00:00	58364	15.88	NAN	NAN	275.8686	NAN	-44.90853	10.06414	283.2141	NAN	319.8818	2.972746	55.46598	2.942	113.8
11/20/2016	12:30:00	58365	16.03	NAN	NAN	272.5586	NAN	-49.3584	10.96743	284.1174	NAN	320.1131	3.541737	47.54722	2.302	111.5
